1.66083	10	1.52498	8.3732
1.67084	10	1.53334	8.3634
1.68084	10	1.5417	8.3536
1.69085	10	1.55005	8.3438
1.70085	10	1.55839	8.334
1.71086	10	1.56672	8.3242
1.72086	10	1.57504	8.3144
1.73087	10	1.58335	8.3046
1.74087	10	1.59165	8.2948
1.75088	10	1.59994	8.285
1.76088	10	1.60822	8.2752
1.77089	10	1.61649	8.2654
1.78089	10	1.62475	8.2556
1.7909	10	1.633	8.2458
1.8009	10	1.64124	8.236
1.81091	10	1.64947	8.2262
1.82091	10	1.65769	8.2164
1.83092	10	1.6659	8.2066
1.84092	10	1.67411	8.1968
1.85093	10	1.6823	8.187
1.86093	10	1.69048	8.1772
1.87094	10	1.69865	8.1674
1.88094	10	1.70681	8.1576
1.89095	10	1.71497	8.1478
1.90095	10	1.72311	8.138
1.91096	10	1.73124	8.1282
1.92096	10	1.73937	8.1184
1.93097	10	1.74748	8.1086
1.94097	10	1.75558	8.0988
1.95098	10	1.76368	8.089
1.96098	10	1.77176	8.0792
1.97099	10	1.77984	8.0694
1.98099	10	1.7879	8.0596
1.991	10	1.79596	8.0498
2.001	10	1.804	8.04
2.01101	10	1.81204	8.0302
2.02101	10	1.82006	8.0204
2.03102	10	1.82808	8.0106
2.04102	10	1.83608	8.0008
2.05103	10	1.84408	7.991
2.06103	10	1.85206	7.9812
2.07104	10	1.86004	7.9714
2.08104	10	1.86801	7.9616
2.09105	10	1.87596	7.9518
2.10105	10	1.88391	7.942
2.11106	10	1.89185	7.9322
2.12106	10	1.89977	7.9224
2.13107	10	1.90769	7.9126
2.14107	10	1.9156	7.9028
2.15108	10	1.9235	7.893
2.16108	10	1.93139	7.8832
2.17109	10	1.93926	7.8734
2.18109	10	1.94713	7.8636
2.1911	10	1.95499	7.8538
2.2011	10	1.96284	7.844
2.21111	10	1.97068	7.8342
2.22111	10	1.97851	7.8244
2.23112	10	1.98633	7.8146
2.24112	10	1.99414	7.8048
2.25113	10	2.00194	7.795
2.26113	10	2.00973	7.7852
2.27114	10	2.01751	7.7754
2.28114	10	2.02528	7.7656
2.29115	10	2.03304	7.7558
2.30115	10	2.04079	7.746
2.31116	10	2.04853	7.7362
2.32116	10	2.05626	7.7264
2.33117	10	2.06398	7.7166
2.34117	10	2.0717	7.7068
2.35118	10	2.0794	7.697
2.36118	10	2.08709	7.6872
2.37119	10	2.09477	7.6774
2.38119	10	2.10244	7.6676
2.3912	10	2.11011	7.6578
2.4012	10	2.11776	7.648
2.41121	10	2.1254	7.6382
2.42121	10	2.13304	7.6284
2.43122	10	2.14066	7.6186
2.44122	10	2.14827	7.6088
2.45123	10	2.15588	7.599
2.46123	10	2.16347	7.5892
2.47124	10	2.17106	7.5794
2.48124	10	2.17863	7.5696
2.49125	10	2.1862	7.5598
2.50125	10	2.19375	7.55
2.51126	10	2.2013	7.5402
2.52126	10	2.20883	7.5304
2.53127	10	2.21636	7.5206
2.54127	10	2.22387	7.5108
2.55128	10	2.23138	7.501
2.56128	10	2.23887	7.4912
2.57129	10	2.24636	7.4814
2.58129	10	2.25384	7.4716
2.5913	10	2.2613	7.4618
2.6013	10	2.26876	7.452
2.61131	10	2.27621	7.4422
2.62131	10	2.28364	7.4324
2.63132	10	2.29107	7.4226
2.64132	10	2.29849	7.4128
2.65133	10	2.3059	7.403
2.66133	10	2.3133	7.3932
2.67134	10	2.32068	7.3834
2.68134	10	2.32806	7.3736
2.69135	10	2.33543	7.3638
2.70135	10	2.34279	7.354
2.71136	10	2.35014	7.3442
2.72136	10	2.35748	7.3344
2.73137	10	2.36481	7.3246
2.74137	10	2.37213	7.3148
2.75138	10	2.37944	7.305
2.76138	10	2.38674	7.2952
2.77139	10	2.39403	7.2854
2.78139	10	2.40131	7.2756
2.7914	10	2.40858	7.2658
2.8014	10	2.41584	7.256
2.81141	10	2.42309	7.2462
2.82141	10	2.43033	7.2364
2.83142	10	2.43756	7.2266
2.84142	10	2.44479	7.2168
2.85143	10	2.452	7.207
2.86143	10	2.4592	7.1972
2.87144	10	2.46639	7.1874
2.88144	10	2.47357	7.1776
2.89145	10	2.48075	7.1678
2.90145	10	2.48791	7.158
2.91146	10	2.49506	7.1482
2.92146	10	2.50221	7.1384
2.93147	10	2.50934	7.1286
2.94147	10	2.51646	7.1188
2.95148	10	2.52358	7.109
2.96148	10	2.53068	7.0992
2.97149	10	2.53778	7.0894
2.98149	10	2.54486	7.0796
2.9915	10	2.55194	7.0698
3.0015	10	2.559	7.06
3.01151	10	2.56606	7.0502
3.02151	10	2.5731	7.0404
3.03152	10	2.58014	7.0306
3.04152	10	2.58716	7.0208
3.05153	10	2.59418	7.011
3.06153	10	2.60118	7.0012
3.07154	10	2.60818	6.9914
3.08154	10	2.61517	6.9816
3.09155	10	2.62214	6.9718
3.10155	10	2.62911	6.962
3.11156	10	2.63607	6.9522
3.12156	10	2.64301	6.9424
3.13157	10	2.64995	6.9326
3.14157	10	2.65688	6.9228
3.15158	10	2.6638	6.913
3.16158	10	2.67071	6.9032
3.17159	10	2.6776	6.8934
3.18159	10	2.68449	6.8836
